521504,MotaAmba,Narmada,1,33,3200.0
515755,Kerala,Amreli,0,0,0
521789,MotaDorAmba,Narmada,0,0,0
515490,Keriya,Amreli,10,13,30.0
521515,MotaHaidva,Narmada,0,0,0
515633,Keriyachad,Amreli,0,0,0
521851,MotaKakdiAmba,Narmada,0,0,0
515600,Keriyanagas,Amreli,18,28,55.55555555555556
521511,MotaLimatvada,Narmada,0,0,0
515850,Khadadhar,Amreli,1,1,0.0
521684,MotaMachh,Narmada,0,0,0
521450,MotaPiparia,Narmada,0,0,0
515753,Khadkala,Amreli,50,50,0.0
521507,MotaRaypara,Narmada,0,1,1
521627,MotaSukaAmba,Narmada,0,0,0
515406,Khadkhad,Amreli,1,5,400.0
521543,MotiBhamri,Narmada,0,0,0
515640,KhadKhambhaliya,Amreli,0,0,0
521535,MotiChikhli,Narmada,0,0,0
515808,Khadsali,Amreli,45,45,0.0
521733,MotiDaberi,Narmada,0,0,0
515405,Khajuri-Pipaliya,Amreli,2,2,0.0
521847,MotiDevrupan,Narmada,0,0,0
515413,Khakhariya,Amreli,3,3,0.0
521650,MotiKalbi,Narmada,0,0,0
515461,Khakhariya,Amreli,9,11,22.22222222222222
521757,MotiKorvai,Narmada,0,0,0
515970,Khakhbai,Amreli,47,59,25.53191489361702
521770,MotiMogari,Narmada,0,0,0
515757,Khalpar,Amreli,0,0,0
521447,MotiRaval,Narmada,13,19,46.15384615384615
521594,MotiSingloti,Narmada,1,2,100.0
515845,Khambha,Amreli,85,109,28.235294117647058
521527,Movi,Narmada,0,2,2
515706,Khambhaliya,Amreli,37,37,0.0
521802,Movi,Narmada,0,0,0
515971,Khambhaliya,Amreli,15,15,0.0
521694,Mulkapada,Narmada,0,0,0
515551,Khara,Amreli,0,0,0
521454,Naghatpor,Narmada,0,0,0
515646,Khari,Amreli,1,1,0.0
521774,Nalakund,Narmada,0,0,0
515932,Khari,Amreli,0,0,0
521737,Namgir,Narmada,0,0,0
515933,KheraliMoti,Amreli,8,10,25.0
521788,NanaDorAmba,Narmada,0,0,0
515931,KheraliNani,Amreli,6,6,0.0
521514,NanaHaidva,Narmada,0,0,0
515698,Khicha,Amreli,25,28,12.0
521787,NanaKakdiAmba,Narmada,0,0,0
515670,Khijadiya,Amreli,0,0,0
521495,NanaLimatvada,Narmada,9,162,1700.0
515411,KhijadiyaKhan,Amreli,0,1,1
521683,NanaMachh,Narmada,0,0,0
515608,KhijadiyaKhari,Amreli,0,0,0
521449,NanaPiparia,Narmada,9,56,522.2222222222222
515470,KhijadiyaKotda,Amreli,0,0,0
521512,NanaRaipara,Narmada,0,5,5
515571,KhijadiyaRadadiya,Amreli,2,11,450.0
521628,NanaSukaAmba,Narmada,0,0,0
515743,Khisri,Amreli,0,0,0
521441,NanaZunda,Narmada,0,0,0
515827,Khodiyana,Amreli,1,4,300.0
521727,NaniBedwan,Narmada,0,0,0
515445,Kidi,Amreli,1,2,100.0
521734,NaniBhamari,Narmada,0,0,0
515854,Kodiya,Amreli,0,0,0
521525,NaniChikhli,Narmada,0,0,0
515420,Kolda,Amreli,2,6,200.0
521540,NaniDaberi,Narmada,0,0,0
515733,Kotda,Amreli,0,0,0
521834,NaniDevrupan,Narmada,0,0,0
515834,Kotda,Amreli,0,0,0
521690,NaniKorvai,Narmada,0,0,0
521771,NaniMogari,Narmada,0,0,0
515967,Kotdi,Amreli,1,1,0.0
521620,NaniMorkhi,Narmada,0,0,0
515692,KothaPipariya,Amreli,0,0,0
521828,NaniParodhi,Narmada,0,0,0
521448,NaniRaval,Narmada,6,7,16.666666666666668
515565,Krankach,Amreli,0,0,0
521595,NaniSingloti,Narmada,0,0,0
515520,Krishnagadh,Amreli,6,6,0.0
515717,Kubda,Amreli,2,2,0.0
521777,Narvadi,Narmada,0,0,0
515973,Kumbhariya,Amreli,0,0,0
521611,Navagam(Dediapada),Narmada,0,0,0
515950,Kundaliyala,Amreli,2,2,0.0
521469,Navagam(Limbda),Narmada,3,31,933.3333333333334
515756,Kunkavav,Amreli,0,0,0
521670,Navagam(Panuda),Narmada,0,0,0
521491,Navagam(Ramgadh),Narmada,3,26,766.6666666666666
515422,KunkavavMoti,Amreli,248,283,14.112903225806452
521797,Navagam(Selamba),Narmada,3,3,0.0
521644,NavaMosda,Narmada,0,0,0
515421,KunkavavNani,Amreli,25,28,12.0
